,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
0,0,109740,디에스케이 *,"9,520/ -730","20,354,763/ 0","438,842",471,"1,033","1,179",765,326, , , ,55,135,223,55,-141, , , ,27,-423,170,39,-188, , , ,"1,794","1,633","1,645","1,719","1,622", , , ,951,871,578,466,567, , , ,843,762,"1,066","1,253","1,054", , , ,503,792,"1,057","1,126",962, , , ,33,101,102,102,102, , , ,2.33,-24.69,10.39,2.31,-11.23, , , ,10.29,-42.51,21.27,5.70,-14.54, , , ,362,"-1,632",966,306,-746, , , ,46.12,N/A,6.80,29.75,N/A, , , ,4.31,2.49,1.24,1.61,1.28, , , ,"13,000","20,300","20,355","20,355","20,355", , , 
1,1,095700,제넥신 *,"89,100/ -500","25,009,432/ 0","21,607",114,285,129,113,185, , , ,-309,-269,-381,-445,-392, , , ,-309,-193,-341,-165,275, , , ,"1,586","1,407","3,748","3,582","5,969", , , ,285,268,543,613,604, , , ,"1,301","1,139","3,205","2,969","5,365", , , ,"1,301","1,139","3,205","2,969","5,356", , , ,97,100,113,119,123, , , ,-20.57,-12.92,-13.22,-4.50,5.77, , , ,-24.18,-15.84,-15.68,-5.35,6.62, , , ,"-1,551",-983,"-1,569",-718,"1,138", , , ,N/A,N/A,N/A,N/A,109.25, , , ,6.45,12.86,5.13,5.00,5.73, , , ,"17,790","20,067","20,427","23,761","24,698", , , 
2,2,108230,톱텍 *,"11,000/ -150","38,023,245/ 0","66,051","3,927","11,384","3,088","1,672","3,220", , , ,420,"2,117",82,-66,289, , , ,259,"1,495",177,2,138, , , ,"4,707","4,452","3,928","4,510","4,718", , , ,"2,823","1,178",489,"1,091",649, , , ,"1,885","3,274","3,438","3,419","4,069", , , ,"1,890","3,280","3,347","3,341","3,627", , , ,182,182,185,185,191, , , ,7.61,32.64,4.22,0.05,3.00, , , ,15.34,57.85,5.96,1.09,3.03, , , ,702,"4,065",537,99,278, , , ,32.28,7.01,14.29,100.45,44.30, , , ,4.41,3.15,0.77,1.01,1.19, , , ,"36,796","36,796","36,796","36,796","38,023", , , 
3,3,100130,동국S&C *,"6,030/ -90","57,143,000/ 0",0,"3,839","3,679","3,631","3,178","2,947", , , ,256,113,-54,142,107, , , ,160,62,-114,90,38, , , ,"4,346","4,386","3,993","4,009","3,970", , , ,"1,475","1,533","1,281","1,247","1,221", , , ,"2,871","2,853","2,712","2,762","2,749", , , ,"2,664","2,658","2,563","2,618","2,602", , , ,286,286,286,286,286, , , ,3.82,1.41,-2.73,2.24,0.95, , , ,6.18,2.74,-2.55,3.69,1.34, , , ,282,127,-116,167,61, , , ,20.10,44.90,N/A,15.41,131.52, , , ,1.16,1.17,0.62,0.54,1.68, , , ,"57,143","57,143","57,143","57,143","57,143", , , 
4,4,103230,에스앤더블류 *,"2,505/ +0","7,200,000/ 0",0,422,327,302,360,335, , , ,-21,-46,-83,-22,-9, , , ,-11,-42,-102,-28,6, , , ,702,641,579,556,531, , , ,140,117,156,166,133, , , ,563,524,422,390,398, , , ,563,524,422,390,398, , , ,36,36,36,36,36, , , ,-1.50,-6.24,-16.75,-4.86,1.15, , , ,-1.89,-7.71,-21.59,-6.79,1.58, , , ,-149,-582,"-1,419",-383,87, , , ,N/A,N/A,N/A,N/A,35.79, , , ,0.63,0.39,2.48,0.61,0.56, , , ,"7,200","7,200","7,200","7,200","7,200", , , 
5,5,063080,게임빌 *,"35,700/ -600","6,595,192/ 0",500,"1,615","1,064","1,125","1,199","1,338","1,449","1,662","1,837",43,-201,-176,-171,237,392,507,604,265,86,-54,118,201,281,356,427,"3,276","3,380","3,541","3,993","4,330","4,776","5,155","5,622",912,936,"1,102","1,445","1,541","1,705","1,726","1,763","2,364","2,445","2,439","2,548","2,788","3,071","3,429","3,859","2,357","2,432","2,388","2,513","2,755","3,031","3,386","3,808",33,33,33,33,33,32,32,32,8.02,2.58,-1.57,3.14,4.84,6.17,7.18,7.92,11.88,3.56,-2.45,5.54,7.68,9.61,10.99,11.71,"4,084","1,294",-896,"2,057","3,067","4,215","5,347","6,388",11.92,71.33,N/A,14.70,12.01,8.47,6.68,5.59,1.33,2.46,1.48,0.78,0.87,0.77,0.69,0.61,"6,522","6,595","6,595","6,595","6,595", , , 
6,6,109860,동일금속 *,"14,500/ -100","7,000,000/ 0","563,000",590,712,960,866,586, , , ,16,28,97,126,33, , , ,37,38,95,157,66, , , ,"1,204","1,220","1,309","1,426","1,413", , , ,187,199,204,177,120, , , ,"1,016","1,021","1,105","1,250","1,292", , , ,"1,011","1,015","1,098","1,242","1,285", , , ,35,35,35,35,35, , , ,3.08,3.14,7.49,11.47,4.68, , , ,3.62,3.70,8.93,13.31,5.26, , , ,515,535,"1,348","2,226",949, , , ,19.72,13.79,7.79,5.62,12.17, , , ,0.67,0.48,0.64,0.68,0.61, , , ,"7,000","7,000","7,000","7,000","7,000", , , 
7,7,102120,어보브반도체 *,"14,850/ -600","17,459,653/ 0","1,500","1,032","1,058","1,095","1,268","1,442", , , ,93,75,78,139,176, , , ,70,-50,82,134,140, , , ,990,898,952,"1,105","1,401", , , ,188,159,163,201,387, , , ,802,739,789,903,"1,013", , , ,802,739,789,903,"1,013", , , ,87,87,87,87,87, , , ,7.34,-5.25,8.92,13.00,11.21, , , ,9.01,-6.43,10.80,15.80,14.65, , , ,398,-284,472,766,804, , , ,23.14,N/A,8.92,9.26,22.01, , , ,1.93,1.71,0.87,1.29,2.89, , , ,"17,460","17,460","17,460","17,460","17,460", , , 
8,8,101730,위메이드맥스 *,"5,530/ +110","15,795,635/ 0",0,315,322,288,305,379, , , ,-41,-83,-127,-110,-52, , , ,-17,-120,-417,-160,-100, , , ,921,823,414,272,421, , , ,186,207,202,226,138, , , ,735,616,212,45,283, , , ,701,594,223,80,237, , , ,43,43,43,43,79, , , ,-1.83,-13.71,-67.44,-46.64,-28.88, , , ,-2.47,-16.53,-93.92,-91.98,-65.68, , , ,-186,"-1,136","-4,073","-1,479","-1,090", , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.77,1.24,1.51,2.27,1.50, , , ,"9,423","9,423","9,423","9,423","15,796", , , 
9,9,102710,이엔에프테크놀로지 *,"37,200/ -1,200","14,287,836/ 0","8,000","3,317","3,870","4,254","4,810","4,866","4,813","4,910","5,070",451,453,356,596,682,379,520,610,216,260,290,467,474,310,400,480,"2,556","2,652","3,107","3,862","4,635","4,850","5,150","5,500",893,744,865,"1,172","1,490","1,440","1,390","1,300","1,663","1,908","2,242","2,690","3,145","3,410","3,760","4,200","1,617","1,881","2,217","2,659","3,095","3,360","3,720","4,160",71,71,71,71,71,70,70,70,9.07,9.99,10.08,13.41,11.16,6.54,8.00,9.01,16.41,15.90,14.05,18.90,16.06,9.29,11.02,11.93,"1,741","1,958","2,026","3,239","3,245","2,100","2,730","3,290",13.61,13.18,6.20,8.83,14.68,17.71,13.63,11.31,2.07,1.95,0.81,1.53,2.19,1.58,1.43,1.28,"14,200","14,200","14,228","14,228","14,258", , , 
10,10,099440,스맥 *,"2,125/ -55","30,734,609/ 0",0,"1,228","1,611","1,337","1,370","1,137", , , ,42,47,-6,-148,-181, , , ,20,3,-17,-170,-299, , , ,"2,156","2,045","2,207","2,250","1,881", , , ,"1,251","1,085","1,243","1,285","1,135", , , ,905,960,964,966,746, , , ,905,960,964,966,746, , , ,119,127,136,141,154, , , ,1.01,0.16,-0.79,-7.62,-14.47, , , ,2.26,0.36,-1.74,-17.61,-34.92, , , ,89,13,-62,-603,-972, , , ,45.41,295.57,N/A,N/A,N/A, , , ,0.88,0.87,0.69,0.57,0.63, , , ,"23,717","25,301","27,220","28,174","30,735", , , 
11,11,099220,SDN *,"2,715/ -30","53,169,438/ 0","9,615",362,526,609,650,800, , , ,14,38,29,30,2, , , ,-10,27,20,40,84, , , ,976,"1,094","1,176","1,355","1,946", , , ,485,558,507,594,"1,039", , , ,491,536,669,760,907, , , ,491,536,669,760,902, , , ,176,176,209,232,241, , , ,-0.98,2.64,1.72,3.16,5.06, , , ,-1.98,5.33,3.24,5.59,10.05, , , ,-28,78,47,86,173, , , ,N/A,21.59,34.73,34.67,21.27, , , ,1.06,1.10,1.01,1.82,1.97, , , ,"35,169","35,169","41,731","46,305","48,179", , , 
12,12,101680,한국정밀기계 *,"1,440/ +0","8,404,000/ 0",77,230,447,429,453,172, , , ,-73,-138,-150,-14,-126, , , ,-212,-275,-185,-12,-130, , , ,"1,371","1,091",906,860,737, , , ,284,313,331,292,304, , , ,"1,086",778,575,568,433, , , ,"1,086",778,575,568,433, , , ,42,42,42,42,42, , , ,-14.34,-22.32,-18.55,-1.39,-16.24, , , ,-18.01,-29.48,-27.39,-2.15,-25.90, , , ,"-2,526","-3,270","-2,204",-146,"-1,543", , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.48,0.37,0.52,0.40,0.32, , , ,"8,404","8,404","8,404","8,404","8,404", , , 
13,13,010240,흥국 *,"10,250/ -400","12,322,696/ 0",0,627,916,"1,180","1,045","1,191", , , ,52,88,111,89,156, , , ,36,70,83,70,118, , , ,695,780,883,924,"1,086", , , ,198,228,267,249,345, , , ,497,553,617,675,740, , , ,497,553,617,675,740, , , ,31,31,62,62,62, , , ,5.06,9.43,10.00,7.75,11.70, , , ,7.50,13.25,14.23,10.84,16.61, , , ,294,564,675,568,954, , , ,16.84,6.26,9.48,7.79,6.09, , , ,1.23,0.79,1.28,0.81,0.93, , , ,"12,323","12,323","12,323","12,323","12,323", , , 
14,14,101170,우림기계 *,"5,480/ -60","13,500,000/ 0",0,457,542,643,555,601, , , ,6,-18,21,-13,8, , , ,12,-20,42,-7,-80, , , ,964,953,976,982,898, , , ,91,105,92,114,106, , , ,873,849,884,868,792, , , ,873,849,884,868,792, , , ,68,68,68,68,68, , , ,1.21,-2.10,4.38,-0.68,-8.46, , , ,1.35,-2.34,4.88,-0.76,-9.59, , , ,87,-149,313,-49,-589, , , ,95.22,N/A,11.79,N/A,N/A, , , ,1.26,0.63,0.55,0.48,0.84, , , ,"13,500","13,500","13,500","13,500","13,500", , , 
15,15,081150,티플랙스 *,"4,205/ -75","24,268,402/ 0",0,"1,004","1,177","1,217","1,312","1,326", , , ,38,38,35,39,48, , , ,14,29,21,22,38, , , ,"1,292","1,348","1,332","1,520","1,491", , , ,535,527,494,539,478, , , ,757,822,838,980,"1,014", , , ,757,822,838,980,"1,014", , , ,107,121,121,121,121, , , ,1.09,2.17,1.57,1.56,2.52, , , ,1.92,3.62,2.54,2.44,3.81, , , ,75,127,87,91,156, , , ,30.34,13.86,33.30,25.70,20.21, , , ,0.65,0.52,0.84,0.58,0.76, , , ,"21,493","24,268","24,268","24,268","24,268", , , 
16,16,098660,에스티오 *,"3,250/ -25","12,500,976/ 0",0,"1,005",908,883,851,684, , , ,51,11,5,54,-11, , , ,32,-1,-3,33,-27, , , ,755,703,686,682,661, , , ,416,367,356,330,356, , , ,339,337,330,351,304, , , ,339,337,330,351,304, , , ,42,42,42,63,63, , , ,4.24,-0.19,-0.42,4.79,-4.03, , , ,9.89,-0.40,-0.89,9.61,-8.24, , , ,257,-11,-24,262,-216, , , ,10.51,N/A,N/A,9.05,N/A, , , ,0.95,0.68,0.66,0.81,0.84, , , ,"12,501","12,501","12,501","12,501","12,501", , , 
17,17,071670,에이테크솔루션 *,"17,700/ -1,300","10,000,000/ 0","172,240","2,291","2,129","1,940","2,282","2,401", , , ,22,-4,10,28,40, , , ,13,-5,7,15,29, , , ,"1,598","1,669","1,765","1,890","1,823", , , ,924,999,"1,080","1,181","1,096", , , ,674,669,686,708,727, , , ,670,664,680,701,719, , , ,50,50,50,50,50, , , ,0.77,-0.29,0.38,0.85,1.57, , , ,1.94,-0.84,0.86,2.08,3.96, , , ,128,-56,58,144,281, , , ,81.44,N/A,134.22,51.35,43.09, , , ,1.55,1.82,1.14,1.04,1.66, , , ,"10,000","10,000","10,000","10,000","10,000", , , 
18,18,101490,에스앤에스텍 *,"36,050/ +50","21,451,447/ 0","621,177",540,539,610,845,874, , , ,73,24,52,111,110, , , ,90,31,46,101,110, , , ,"1,210","1,210","1,238","1,356","1,860", , , ,458,426,441,470,215, , , ,751,784,797,886,"1,645", , , ,751,784,797,886,"1,645", , , ,99,99,99,99,107, , , ,8.25,2.59,3.78,7.79,6.84, , , ,12.74,4.08,5.85,12.00,8.69, , , ,455,159,234,512,539, , , ,17.70,27.16,16.09,23.84,80.65, , , ,2.11,1.09,0.91,2.65,5.60, , , ,"19,735","19,735","19,735","19,735","21,451", , , 
19,19,100120,뷰웍스 *,"45,050/ +550","10,001,865/ 0","701,930","1,173","1,235","1,314","1,360","1,603","1,913","2,145","2,330",305,286,226,264,291,380,418,460,269,196,208,243,230,331,338,370,"1,299","1,376","1,564","1,810","1,969","2,273","2,690","3,050",196,116,156,196,263,318,410,440,"1,104","1,261","1,407","1,615","1,706","1,956","2,280","2,610","1,103","1,262","1,408","1,614","1,703","1,954","2,280","2,610",50,50,50,50,50,50,50,50,23.68,14.66,14.15,14.42,12.15,15.61,13.62,12.89,27.68,16.60,15.56,16.03,13.80,18.05,16.06,15.13,"2,697","1,963","2,077","2,421","2,289","3,299","3,399","3,699",22.17,20.84,15.89,13.01,13.26,13.65,13.25,12.18,5.37,3.16,2.25,1.88,1.64,2.14,1.85,1.63,"10,002","10,002","10,002","10,002","10,002", , , 
20,20,102940,코오롱생명과학 *,"31,450/ -100","11,412,356/ 0","12,187","1,583","1,181","1,327","1,485","1,294", , , ,185,-55,-346,-265,-258, , , ,127,-14,-507,-923,-432, , , ,"3,546","7,168","6,189","2,783","2,483", , , ,948,"1,714","1,728","1,773","1,904", , , ,"2,598","5,454","4,461","1,010",580, , , ,"2,598","5,454","4,461","1,010",580, , , ,38,38,57,57,57, , , ,4.34,-0.26,-7.59,-20.58,-16.40, , , ,6.41,-0.35,-10.22,-33.75,-54.34, , , ,"1,164",-123,"-4,442","-8,090","-3,785", , , ,67.31,N/A,N/A,N/A,N/A, , , ,3.44,2.21,1.90,2.02,5.64, , , ,"11,412","11,412","11,412","11,412","11,412", , , 
21,21,101400,엔시트론 *,"1,230/ -20","32,295,909/ 0","1,766,784",418,263,163,109,108, , , ,0,-58,-106,-58,-29, , , ,-13,-87,-178,-101,-69, , , ,346,400,317,350,288, , , ,224,242,225,169,114, , , ,122,157,92,180,174, , , ,122,157,58,157,174, , , ,69,81,103,135,161, , , ,-3.90,-23.42,-49.70,-30.17,-21.57, , , ,-10.67,-62.43,-164.72,-90.47,-41.45, , , ,-96,-597,-896,-370,-244, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.69,3.41,10.26,3.45,1.61, , , ,"13,763","16,233","20,697","27,079","32,296", , , 
22,22,106240,파인테크닉스 *,"8,970/ -790","45,192,369/ 0","107,239","2,163","1,750","1,297","1,279","1,698", , , ,6,-269,-188,81,101, , , ,10,-424,-212,-22,63, , , ,"2,512","1,988","1,564","1,419","1,389", , , ,"1,205","1,140",858,589,597, , , ,"1,307",848,706,830,793, , , ,"1,034",620,464,569,610, , , ,167,174,188,214,217, , , ,0.33,-18.84,-11.92,-1.44,4.50, , , ,1.21,-49.64,-40.49,0.59,9.23, , , ,37,"-1,181",-584,7,125, , , ,92.94,N/A,N/A,583.85,35.25, , , ,1.10,1.39,1.09,3.11,3.13, , , ,"33,485","34,762","37,608","42,843","43,407", , , 
